gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_Yes,MultipleLines_NoService,OnlineSecurity_Yes,OnlineSecurity_NoInternet,OnlineBackup_Yes,OnlineBackup_NoInternet,DeviceProtection_Yes,DeviceProtection_NoInternet,TechSupport_Yes,TechSupport_NoInternet,StreamingTV_Yes,StreamingTV_NoInternet,StreamingMovies_Yes,StreamingMovies_NoInternet,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,0,33,1,0,59.4,1952.8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,False,True,False,0
1,0,1,1,45,1,1,95.0,4368.85,1,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False,True,False,True,False,False,0
1,0,0,0,40,1,1,61.9,2647.1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True,0
0,0,0,0,71,1,1,118.65,8477.6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,False,True,False,0
1,0,0,0,1,1,0,54.35,54.35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,1,1,72,0,0,64.45,4528.0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,False,0
0,0,1,1,22,1,1,80.15,1790.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,0
1,0,1,1,46,1,1,20.2,845.6,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,False,0
0,0,1,1,55,1,0,21.0,1210.3,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,True,0
1,0,0,0,1,1,0,20.45,20.45,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
0,0,0,0,12,1,1,75.85,854.45,1,0,0,0,0,0,0,0,1,0,1,0,1,0,False,False,True,False,False,False,True,0
1,0,0,0,31,1,1,80.45,2429.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,0
1,0,1,0,5,0,1,24.95,100.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,1,1,67,1,1,75.5,5229.45,1,0,1,0,0,0,0,0,0,0,1,0,1,0,False,False,False,True,False,True,False,0
1,0,0,0,1,1,0,44.45,44.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0
1,0,1,0,40,0,1,42.35,1716.45,0,1,1,0,1,0,1,0,0,0,0,0,0,0,False,False,True,False,False,True,False,1
1,0,1,1,41,1,1,74.55,3023.55,1,0,1,0,1,0,1,0,0,0,1,0,0,0,False,False,False,False,True,False,False,0
1,0,0,0,1,1,1,75.3,75.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,51,1,1,94.8,4837.6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,True,False,True,False,False,True,False,1
1,0,1,1,42,0,0,48.15,2032.3,0,1,1,0,0,0,1,0,1,0,1,0,0,0,False,False,False,True,True,False,False,0
1,0,1,1,23,1,0,19.65,436.9,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,True,0
0,1,0,0,1,1,1,70.55,70.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,1,1,0,20.15,20.15,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
0,0,0,0,56,1,1,106.6,5893.95,1,0,1,0,1,0,0,0,0,0,1,0,1,0,True,False,False,False,True,False,False,0
1,0,0,1,15,1,1,91.0,1430.05,1,0,0,0,1,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,0
1,0,1,1,12,1,1,25.4,313.0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,False,0
0,0,1,1,54,1,0,69.95,3871.85,0,0,1,0,0,0,1,0,1,0,0,0,1,0,False,False,False,True,False,False,False,0
0,0,0,0,7,1,1,66.85,458.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,False,False,False,False,True,False,0
0,0,1,1,33,1,0,86.15,2745.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,True,False,False,1
1,0,1,1,16,1,0,20.15,341.35,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,True,False,0
0,0,0,1,21,1,0,64.85,1336.8,0,0,1,0,0,0,1,0,0,0,0,0,1,0,False,False,True,False,False,False,True,0
1,1,1,0,30,1,0,74.85,2181.75,1,0,0,0,0,0,1,0,0,0,1,0,1,0,False,False,False,True,False,True,False,0
1,0,0,0,3,1,1,50.5,147.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True,0
1,0,0,0,11,1,0,72.9,818.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,0
0,0,0,0,62,1,1,115.05,7133.45,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,True,False,True,False,False,0
1,0,0,0,18,1,0,19.0,348.8,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,True,False,0
1,0,0,1,6,1,0,19.55,128.6,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
0,0,0,0,46,1,1,101.1,4674.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,True,False,False,True,False,0
1,0,0,0,21,1,1,84.1,1737.45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,0
1,0,0,0,68,1,1,24.15,1498.85,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,False,0
0,0,0,0,1,1,1,50.1,50.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,0
0,0,1,0,25,1,1,74.6,1797.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,0
0,0,0,1,24,1,0,19.75,498.1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,True,0
0,0,1,0,30,1,1,85.0,2624.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,2,1,0,80.55,184.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
1,0,1,0,51,1,1,106.8,5498.8,1,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,True,False,False,False,False,0
0,0,1,1,57,1,1,84.5,4845.4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,False,False,False,True,False,True,False,0
0,0,0,0,15,1,0,25.05,369.1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,False,0
0,0,1,1,72,1,1,83.7,6096.9,0,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,False,0
0,0,0,0,2,1,1,75.8,160.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,1,0,28,1,0,96.6,2684.35,1,0,0,0,1,0,1,0,0,0,1,0,0,0,True,False,False,False,True,False,False,0
1,1,1,0,29,1,1,98.5,3004.15,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,1,1,70,1,1,101.1,6994.8,0,0,1,0,1,0,1,0,1,0,1,0,0,0,True,False,False,True,True,False,False,0
0,0,0,0,13,1,0,20.2,273.25,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,True,0
0,1,1,0,59,1,1,94.05,5483.9,1,0,1,0,1,0,1,0,1,0,0,0,0,0,True,False,True,False,False,True,False,0
1,1,1,0,13,1,1,95.25,1233.65,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,1,1,0,7,1,1,74.4,527.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
0,0,1,0,62,1,0,81.0,4985.9,0,0,1,0,0,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,True,0
0,0,0,0,21,1,1,60.25,1258.35,0,0,1,0,0,0,1,0,1,0,0,0,0,0,False,False,True,False,False,True,False,0
0,0,0,0,2,1,0,60.85,111.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False,False,False,False,False,True,False,0
0,0,0,0,1,1,0,43.95,43.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0
1,0,0,0,4,1,0,86.05,308.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,True,False,False,False,False,True,False,0
0,0,0,0,19,1,0,20.25,383.65,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,True,False,False,0
0,0,0,0,30,1,0,85.15,2555.9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,True,False,False,False,False,True,False,1
1,0,1,1,67,1,1,19.4,1284.2,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,True,False,False,0
1,1,1,0,72,1,1,102.65,7550.3,1,0,1,0,1,0,1,0,0,0,0,0,1,0,True,False,False,True,True,False,False,0
1,0,1,0,53,1,0,19.9,1110.05,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,True,False,False,0
0,0,0,0,5,1,0,19.55,99.6,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,True,False,0
1,1,1,0,71,1,1,95.5,6707.15,0,0,0,0,1,0,1,0,1,0,0,0,1,0,True,False,False,True,True,False,False,0
0,0,1,1,50,1,1,84.15,4164.4,1,0,0,0,1,0,1,0,1,0,1,0,1,0,False,False,True,False,True,False,False,0
1,0,1,1,56,1,1,103.2,5873.75,1,0,0,0,0,0,1,0,1,0,1,0,1,0,True,False,False,True,False,True,False,0
1,0,0,0,2,1,1,50.2,109.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,True,False,False,0
0,1,0,0,2,1,1,88.55,179.25,1,0,0,0,0,0,1,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
1,0,1,1,24,1,0,54.75,1338.15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
1,0,1,1,46,1,0,19.95,862.4,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,True,False,False,0
1,0,1,0,71,1,1,116.25,8564.75,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,False,True,False,0
0,0,0,0,29,0,1,31.2,926.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,True,False,0
1,0,1,1,69,1,0,24.45,1718.2,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,False,0
1,0,1,0,71,1,0,84.2,5956.85,1,0,0,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,True,False,False,0
0,1,0,0,1,1,1,91.3,91.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,1,1,0,56,1,1,85.65,4824.45,0,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,False,0
1,0,0,1,56,1,1,21.2,1238.65,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,True,0
1,0,0,0,1,1,1,79.5,79.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,1,0,28,1,0,25.55,672.2,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,True,0
0,0,1,1,19,1,0,20.2,382.2,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
1,0,1,0,66,1,0,63.85,4264.6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,False,False,False,False,False,True,False,0
0,0,1,1,17,1,1,61.95,1070.7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,True,0
1,0,1,1,52,1,0,25.75,1345.85,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,True,0
0,0,0,0,19,1,0,58.2,1045.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,True,False,0
0,0,0,0,36,1,0,85.85,3003.55,0,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,True,False,False,False,False,0
1,1,1,0,7,1,1,70.1,467.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
1,0,1,1,72,1,1,104.9,7537.5,1,0,1,0,1,0,1,0,1,0,0,0,1,0,True,False,True,False,True,False,False,0
1,0,1,1,67,1,1,111.3,7482.1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,True,False,True,False,False,True,False,1
1,1,0,0,34,1,1,99.85,3343.15,0,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,True,False,False,True,False,0
1,1,1,0,57,1,1,95.25,5427.05,1,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False,False,False,False,False,False,1
0,0,1,0,7,1,1,86.25,587.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,1,1,0,1,1,1,100.8,100.8,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,1,0,8,1,1,19.55,161.15,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,False,0
0,0,0,0,69,1,0,104.0,7028.5,1,0,0,0,0,0,1,0,1,0,1,0,1,0,True,False,False,True,False,True,False,0
0,0,1,0,50,1,1,104.4,5232.9,1,0,1,0,0,0,1,0,0,0,1,0,1,0,True,False,True,False,False,False,True,0
1,0,0,0,10,1,0,19.5,225.85,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,True,0
0,0,1,1,12,1,0,25.25,274.7,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,True,False,False,0
0,0,0,0,14,1,1,86.3,1180.95,0,0,0,0,1,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,0,1,0,70,0,1,49.85,3370.2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,False,False,False,True,False,False,False,0
0,1,0,0,64,1,1,108.95,7111.3,1,0,1,0,0,0,1,0,1,0,1,0,1,0,True,False,False,False,False,False,False,0
0,0,1,1,66,1,0,89.9,5958.85,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,True,False,False,0
0,0,1,1,71,1,1,82.0,5999.85,0,0,1,0,0,0,1,0,1,0,1,0,1,0,False,False,False,True,True,False,False,0
1,1,0,0,20,1,0,89.95,1648.45,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,0
1,0,1,0,72,1,1,79.35,5753.25,0,0,1,0,1,0,0,0,1,0,1,0,1,0,False,False,False,True,False,False,False,0
0,0,1,1,71,1,0,64.05,4492.9,0,0,1,0,1,0,1,0,1,0,0,0,0,0,False,False,False,True,True,False,False,0
1,0,1,1,38,1,1,101.15,3956.7,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,False,False,True,False,False,0
0,0,0,0,28,1,1,89.95,2625.55,1,0,0,0,1,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
1,1,1,0,17,1,1,76.45,1233.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,33,0,1,39.1,1309.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,True,False,0
0,0,1,1,23,0,0,34.6,813.45,0,1,1,0,0,0,0,0,1,0,0,0,0,0,False,False,False,True,False,False,True,0
1,0,1,1,58,1,1,19.55,1108.8,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,True,False,0
0,1,1,0,70,1,1,104.45,7349.35,1,0,0,0,1,0,0,0,1,0,1,0,1,0,True,False,False,True,False,False,False,0
1,0,1,0,4,1,0,70.5,294.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,0
1,0,1,1,45,1,0,20.35,929.2,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,True,0
1,0,0,0,10,1,1,70.0,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,1,1,36,1,0,19.45,754.5,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,True,False,False,0
1,0,0,0,54,1,1,69.9,3883.3,0,0,1,0,1,0,0,0,1,0,1,0,0,0,False,False,False,False,False,False,True,0
1,0,1,1,23,1,0,59.7,1414.2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,False,False,False,True,False,False,True,0
0,0,1,1,41,1,1,78.35,3211.2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,False,False,True,False,True,False,False,0
1,1,0,0,5,1,1,71.45,371.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,0
1,0,1,1,27,0,1,45.85,1246.4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,False,False,True,False,True,False,False,0
0,0,0,0,1,1,1,95.85,95.85,0,0,0,0,0,0,0,0,1,0,1,0,1,0,True,False,False,False,False,True,False,0
0,0,1,1,67,0,0,35.7,2545.7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,False,False,False,True,True,False,False,0
0,1,1,1,72,1,1,89.55,6448.85,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,True,False,False,0
0,0,1,1,56,1,1,24.95,1468.9,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,True,False,False,0
1,0,1,1,44,1,0,24.85,1013.6,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,True,False,0
0,1,1,0,66,1,1,100.8,6690.75,1,0,0,0,1,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,0
0,0,0,0,34,1,1,64.4,2088.75,1,0,1,0,1,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,True,1
0,0,1,0,69,1,0,105.35,7240.65,1,0,0,0,0,0,1,0,1,0,1,0,1,0,True,False,False,True,False,False,False,0
0,0,1,1,1,1,1,102.45,102.45,1,0,1,0,0,0,1,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,40,1,0,19.65,830.25,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,True,False,False,0
1,0,1,1,30,1,1,54.45,1588.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0
0,0,0,0,11,1,0,70.5,829.3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,False,False,False,False,False,False,True,0
0,0,0,0,15,1,0,20.1,302.45,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,True,False,False,0
1,0,0,0,11,1,1,69.35,712.25,0,0,0,0,0,0,1,0,0,0,1,0,1,0,False,False,False,False,False,True,False,0
0,0,1,1,64,1,0,19.8,1336.65,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,False,0
1,1,1,0,72,1,0,74.4,5360.75,0,0,1,0,1,0,1,0,1,0,1,0,0,0,False,False,False,True,False,False,False,0
1,1,1,0,72,1,1,93.05,6735.05,1,0,1,0,1,0,1,0,1,0,0,0,0,0,True,False,False,True,False,False,False,0
0,0,0,1,1,1,0,51.2,51.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0
0,0,0,1,15,1,0,65.6,1010.0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,False,False,True,False,True,False,False,0
0,0,0,0,60,1,0,80.55,4847.05,1,0,0,0,0,0,1,0,1,0,1,0,1,0,False,False,True,False,True,False,False,0
1,0,0,0,56,1,0,52.7,3019.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False,False,True,False,False,False,True,0
0,0,0,0,8,1,0,20.85,161.65,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,True,0
0,0,0,0,3,1,0,80.1,217.55,0,0,0,0,0,0,1,0,1,0,0,0,0,0,True,False,False,False,True,False,False,1
0,0,1,0,49,1,1,52.15,2583.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0
0,0,0,0,2,1,1,80.2,146.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,6,1,1,98.15,567.45,0,0,1,0,1,0,1,0,1,0,0,0,1,0,True,False,False,False,False,False,False,1
1,0,0,0,70,1,1,114.95,7711.25,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,False,False,False,0
1,0,0,0,12,1,1,112.95,1384.75,1,0,0,0,1,0,1,0,1,0,1,0,1,0,True,False,False,False,False,False,True,1
1,1,1,0,52,1,1,104.45,5481.25,0,0,1,0,0,0,1,0,1,0,1,0,1,0,True,False,True,False,False,False,False,0
0,0,1,0,72,1,1,113.65,8124.2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,True,False,False,0
0,0,0,0,40,1,1,20.6,827.3,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,False,0
0,0,0,0,1,1,0,70.9,70.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
0,1,0,0,3,1,1,86.85,220.95,0,0,0,0,0,0,1,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,1,0,0,40,1,1,91.55,3673.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,0
1,0,0,1,1,1,1,49.85,49.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,0
1,0,1,0,30,1,0,19.8,576.65,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,True,False,False,0
1,0,1,1,23,1,1,99.85,2331.3,0,0,1,0,0,0,0,0,1,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,1,1,1,1,1,74.5,74.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,1,1,0,44,1,0,104.15,4495.65,1,0,0,0,0,0,1,0,1,0,1,0,1,0,True,False,False,False,False,True,False,0
1,0,0,0,65,1,1,109.15,6941.2,1,0,0,0,1,0,1,0,1,0,1,0,1,0,True,False,False,False,False,True,False,1
0,1,0,0,7,1,1,48.2,340.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,0
1,1,0,0,72,1,1,25.1,1789.9,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,True,False,False,0
0,1,0,0,8,1,1,100.15,908.55,1,0,0,0,0,0,0,0,1,0,1,0,1,0,True,False,False,False,True,False,False,0
0,0,0,0,16,1,1,65.2,1043.35,1,0,0,0,0,0,1,0,0,0,0,0,1,0,False,False,False,False,True,False,False,1
1,1,1,1,66,1,1,99.5,6822.15,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,False,False,True,False,False,1
1,0,0,0,1,1,1,71.55,71.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
1,0,0,1,3,1,0,55.9,157.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0
1,0,1,0,53,1,0,93.9,5029.2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
1,1,1,0,8,1,1,64.4,581.7,0,0,0,0,0,0,1,0,1,0,0,0,1,0,False,False,False,False,True,False,False,0
1,1,1,0,69,1,1,108.4,7318.2,1,0,0,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,False,False,False,1
0,0,0,0,5,1,1,85.3,420.45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,True,0
0,0,1,1,72,1,0,107.45,7576.7,1,0,1,0,0,0,1,0,1,0,1,0,1,0,True,False,False,True,False,False,True,0
0,0,1,0,13,0,1,48.75,633.4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,False,False,False,False,False,False,False,1
0,0,0,0,4,1,1,85.65,321.65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,1,1,54,1,0,91.3,4965.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,True,False,False,0
1,0,1,0,72,1,0,85.95,6151.9,1,0,0,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,False,0
1,0,0,0,12,1,1,106.7,1253.9,1,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,1,0,1,25.15,25.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
1,1,0,0,1,1,0,45.2,45.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,0
0,0,1,0,54,1,0,110.35,5893.15,1,0,0,0,1,0,1,0,1,0,1,0,1,0,True,False,True,False,False,True,False,1
1,0,1,1,69,1,1,79.2,5420.65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,True,True,False,False,0
0,0,0,0,48,1,0,55.5,2627.35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False,False,False,True,True,False,False,0
0,0,1,1,48,1,1,103.25,5037.55,1,0,1,0,1,0,0,0,0,0,1,0,1,0,True,False,True,False,True,False,False,1
0,0,1,0,8,1,1,90.25,743.75,1,0,0,0,0,0,0,0,1,0,0,0,1,0,True,False,False,False,False,True,False,0
1,0,1,1,71,1,1,91.25,6589.6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,True,0
1,0,0,0,2,1,1,47.8,92.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
1,0,1,0,67,1,1,100.9,6733.15,0,0,1,0,1,0,0,0,0,0,1,0,1,0,True,False,True,False,True,False,False,0
1,0,1,1,34,1,1,97.7,3410.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,True,False,False,False,False,False,False,0
0,0,0,0,3,1,1,69.85,199.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,0
0,0,1,1,9,1,1,65.6,593.3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,False,False,True,False,False,False,True,0
1,0,1,1,71,1,1,104.65,7288.4,0,0,1,0,1,0,1,0,0,0,1,0,1,0,True,False,True,False,False,False,False,0
1,0,0,0,57,1,1,90.45,5229.8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,True,False,False,True,True,False,False,0
1,0,0,0,72,0,1,63.7,4464.8,0,1,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,False,0
0,1,1,1,48,1,1,104.5,5068.05,0,0,1,0,0,0,1,0,1,0,1,0,1,0,True,False,False,False,False,True,False,0
1,0,0,0,18,1,0,20.1,401.85,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,True,0
1,0,1,1,43,1,1,104.3,4451.85,1,0,0,0,0,0,1,0,1,0,1,0,1,0,True,False,True,False,True,False,False,0
0,0,1,1,72,1,1,93.25,6688.95,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,False,0
1,0,1,1,35,1,1,73.45,2661.1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,False,False,True,False,False,False,False,0
1,0,0,0,4,1,0,20.7,73.05,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
