gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_Yes,MultipleLines_NoService,OnlineSecurity_Yes,OnlineSecurity_NoInternet,OnlineBackup_Yes,OnlineBackup_NoInternet,DeviceProtection_Yes,DeviceProtection_NoInternet,TechSupport_Yes,TechSupport_NoInternet,StreamingTV_Yes,StreamingTV_NoInternet,StreamingMovies_Yes,StreamingMovies_NoInternet,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,1,0,72,1,1,101.35,7323.15,1,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,True,False,False,True,False,0
0,1,0,0,2,1,1,84.05,186.05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,0
1,0,1,1,23,1,0,20.9,454.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,True,0
0,1,0,0,71,1,1,105.9,7521.95,1,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,True,False,False,True,False,0
0,0,1,0,11,1,1,99.5,1056.95,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,1,1,1,44.15,44.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,0,0,16,1,1,53.9,834.15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,0,0,1,1,1,85.45,85.45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,True,1
1,0,1,0,12,1,1,85.05,999.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,True,False,False,False,True,False,False,0
0,0,0,0,54,0,0,44.1,2369.7,0,1,1,0,0,0,0,0,1,0,0,0,1,0,False,False,True,False,False,False,False,0
0,0,1,0,68,1,0,90.2,6297.65,1,0,0,0,1,0,1,0,1,0,0,0,0,0,True,False,False,True,True,False,False,0
0,0,1,1,4,1,0,50.85,239.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,0,1,1,1,0,59.2,59.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False,False,False,False,False,True,False,1
1,0,0,0,27,1,0,53.45,1461.45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True,0
1,0,0,0,21,1,1,19.95,416.4,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
1,0,0,0,13,1,1,83.2,1060.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,1,0,0,64,1,0,74.65,4869.35,1,0,0,0,1,0,1,0,1,0,0,0,1,0,False,False,False,False,True,False,False,0
0,0,0,0,1,1,1,54.9,54.9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
1,0,1,0,57,0,1,57.5,3265.95,0,1,0,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,False,0
0,0,1,0,21,1,1,103.9,2254.2,1,0,1,0,0,0,1,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,19,1,0,19.65,358.15,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,True,0
1,0,1,0,31,1,1,93.8,2939.8,0,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,True,False,False,True,False,0
1,0,0,0,52,1,1,89.25,4652.4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,True,0
0,0,0,0,46,1,1,94.15,4408.45,1,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False,True,False,False,True,False,0
0,1,0,0,11,1,1,55.6,580.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,0
0,0,1,1,53,0,1,48.7,2495.2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,False,False,False,False,False,False,False,0
0,0,1,1,11,1,1,19.25,180.3,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,1
1,1,0,0,57,1,1,104.9,5913.95,1,0,0,0,1,0,0,0,1,0,1,0,1,0,True,False,False,False,False,False,False,0
0,1,0,0,2,1,1,75.45,158.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
0,1,0,0,2,1,0,54.85,104.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,1,1,71,1,0,19.9,1389.35,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,False,0
0,0,1,1,1,1,1,19.4,19.4,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
1,0,1,0,68,1,0,25.05,1629.2,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,True,False,False,0
1,0,1,0,72,1,0,84.45,6033.1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,True,0
0,0,0,0,2,1,0,19.3,44.4,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
1,1,1,0,1,1,1,95.1,95.1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,41,1,1,79.85,3320.75,0,0,1,0,0,0,1,0,1,0,1,0,1,0,False,False,True,False,False,False,False,0
1,0,1,1,72,1,0,25.55,1867.7,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,True,False,False,0
1,0,1,0,6,1,1,75.5,438.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,1,1,4,1,1,73.75,325.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,12,1,1,96.05,1148.1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,1,0,58,1,1,68.4,3972.25,1,0,1,0,0,0,0,0,1,0,0,0,1,0,False,False,True,False,False,True,False,0
0,0,0,0,7,1,0,20.65,155.9,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
0,0,1,0,65,1,1,55.15,3673.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0
1,0,0,0,1,1,1,70.6,70.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,0
1,0,1,0,56,1,0,19.95,1126.75,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,True,False,False,0
1,0,0,0,4,1,0,19.0,73.45,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
0,0,1,1,58,1,1,44.1,2413.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,0
1,0,1,0,62,1,1,107.6,6912.7,1,0,0,0,0,0,1,0,1,0,1,0,1,0,True,False,False,True,False,False,False,0
1,0,0,0,26,1,0,61.55,1581.95,1,0,1,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,0
1,0,0,0,62,1,0,90.7,5586.45,1,0,1,0,1,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,0
0,0,1,1,58,1,0,99.25,5846.65,0,0,1,0,1,0,0,0,0,0,1,0,1,0,True,False,True,False,True,False,False,0
0,0,1,0,68,1,1,91.7,6424.7,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,False,True,False,0
0,0,1,1,61,1,1,100.7,6018.65,1,0,1,0,1,0,1,0,0,0,0,0,1,0,True,False,True,False,True,False,False,0
0,0,0,0,42,1,1,78.45,3373.4,1,0,0,0,0,0,1,0,1,0,1,0,1,0,False,False,False,True,True,False,False,0
1,0,0,0,18,1,0,84.3,1537.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,0
0,0,0,0,56,1,1,19.55,1080.55,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,False,0
0,0,0,0,4,1,1,88.95,355.2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,4,1,0,20.45,82.85,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,True,False,False,0
0,0,0,1,35,1,0,55.6,2016.45,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,0
0,0,1,1,64,1,1,86.8,5327.25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,0
0,0,0,0,31,1,0,20.95,683.25,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,True,0
0,1,1,0,67,1,1,20.05,1263.05,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,False,0
0,0,0,0,4,1,0,50.7,151.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,1
0,1,1,0,70,1,1,113.65,7714.65,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,False,True,False,0
1,0,0,0,3,1,0,53.4,188.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,True,False,False,1
1,1,1,0,53,1,1,101.9,5549.4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,1,1,2,1,0,59.5,130.5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,False,False,False,True,False,False,True,0
0,0,1,1,29,1,1,87.8,2621.75,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,True,False,False,0
0,0,0,0,47,0,0,41.9,1875.25,0,1,1,0,0,0,1,0,1,0,0,0,0,0,False,False,False,True,False,False,True,0
0,0,1,1,68,1,1,83.0,5685.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,True,False,False,True,False,1
1,0,0,1,12,1,1,69.85,837.5,0,0,1,0,0,0,0,0,0,0,1,0,1,0,False,False,False,False,False,False,True,0
0,0,1,1,8,1,0,56.3,401.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,0
1,0,1,0,54,1,0,109.55,6118.95,1,0,1,0,1,0,1,0,0,0,1,0,1,0,True,False,False,False,False,True,False,0
1,0,1,1,69,1,1,92.15,6480.9,0,0,0,0,1,0,0,0,1,0,1,0,0,0,True,False,False,True,False,False,True,0
0,0,0,0,26,1,1,69.5,1800.05,1,0,1,0,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0
0,0,1,0,72,1,1,97.0,7104.2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,True,False,False,True,False,False,False,0
0,0,0,0,70,0,1,58.35,4214.25,0,1,1,0,0,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,False,0
1,0,0,1,1,1,0,50.6,50.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
1,0,0,0,10,1,1,89.5,863.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,1,1,28,1,1,70.4,1992.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,0
1,0,0,0,1,1,1,69.8,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,1,0,21,1,1,94.3,1948.35,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,0
1,1,1,0,51,1,1,93.8,4750.95,1,0,1,0,0,0,1,0,0,0,1,0,0,0,True,False,False,False,False,False,False,1
0,0,1,1,53,1,0,19.55,1007.9,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,False,0
1,0,0,1,53,1,0,95.95,5036.9,0,0,1,0,1,0,1,0,0,0,0,0,1,0,True,False,True,False,False,True,False,0
1,0,1,0,24,1,1,101.05,2391.8,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,1,0,70,1,1,94.8,6859.05,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,True,False,False,0
1,0,0,0,61,1,1,107.75,6521.9,1,0,1,0,1,0,1,0,0,0,1,0,1,0,True,False,True,False,False,True,False,0
0,0,0,0,11,1,1,54.6,617.85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,True,0
1,0,0,0,2,1,1,71.3,157.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,0
1,0,0,0,25,1,1,19.5,516.3,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,False,0
0,0,0,0,41,1,1,56.3,2364.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,0
1,0,1,0,18,1,1,94.7,1687.95,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,1,1,0,72,1,1,104.15,7689.95,1,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,False,True,False,False,False,1
0,0,1,1,71,1,1,90.55,6239.05,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,True,False,False,0
0,0,1,1,34,1,1,60.8,2042.05,0,0,1,0,1,0,1,0,0,0,0,0,0,0,False,False,True,False,False,False,True,0
1,0,0,0,29,1,1,98.8,2807.1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,True,False,False,False,True,False,False,0
1,1,1,0,40,1,1,98.15,4116.8,0,0,1,0,1,0,1,0,1,0,1,0,0,0,True,False,True,False,True,False,False,0
1,0,1,0,36,0,0,35.35,1317.95,0,1,1,0,0,0,1,0,0,0,0,0,0,0,False,False,True,False,False,False,True,0
0,0,1,0,46,1,1,103.15,4594.65,1,0,0,0,1,0,0,0,1,0,1,0,1,0,True,False,True,False,False,True,False,0
0,0,0,0,58,1,1,107.75,6332.75,1,0,1,0,1,0,1,0,0,0,1,0,1,0,True,False,True,False,False,True,False,0
1,0,0,0,39,1,0,81.4,3213.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,True,False,True,False,False,0
1,0,1,1,4,1,0,61.45,229.55,0,0,0,0,0,0,0,0,1,0,0,0,1,0,False,False,False,False,True,False,False,1
0,0,1,1,52,1,1,95.7,4976.15,1,0,0,0,1,0,1,0,0,0,1,0,0,0,True,False,True,False,True,False,False,0
1,1,1,0,70,1,1,104.8,7308.95,1,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,True,False,False,True,False,0
1,1,1,0,65,1,1,70.95,4555.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,0
1,0,0,0,1,1,1,44.95,44.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0
0,0,1,0,70,1,1,97.65,6982.5,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,True,False,False,True,False,0
0,1,1,1,29,0,1,35.65,1025.15,0,1,0,0,1,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0
1,0,0,0,1,1,1,90.55,90.55,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,67,1,1,85.25,5714.2,1,0,1,0,0,0,1,0,1,0,1,0,1,0,False,False,False,True,False,False,True,0
0,0,0,0,1,1,1,19.5,19.5,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
0,0,0,0,26,1,1,88.8,2274.35,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,False,False,1
0,0,1,1,30,1,1,25.1,789.55,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,True,0
0,0,1,0,48,1,1,100.05,4834.0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,True,False,False,False,True,False,False,0
0,0,1,1,55,1,0,55.7,3131.8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,0
1,0,0,0,7,1,1,85.2,602.55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,True,1
1,0,0,0,37,1,1,91.15,3369.25,1,0,1,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,0
0,0,1,0,31,1,1,83.85,2674.15,0,0,0,0,1,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,False,0
1,0,0,0,4,1,1,45.9,199.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,0
1,0,1,1,72,1,1,25.1,1790.8,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,True,False,False,0
1,1,0,0,5,1,1,91.4,449.75,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,1,1,1,1,0,19.7,19.7,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
0,1,0,0,15,1,1,91.5,1400.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,0
1,0,1,1,8,1,1,51.3,411.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0
0,0,0,0,35,1,0,21.1,741.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,True,0
0,1,0,0,56,1,0,104.75,5841.35,1,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,False,False,False,True,False,0
1,0,1,0,42,1,1,106.15,4512.7,1,0,0,0,0,0,1,0,1,0,1,0,1,0,True,False,False,False,False,False,False,1
1,1,1,1,65,1,1,85.75,5688.45,1,0,1,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,0
0,0,1,1,2,1,0,20.3,31.9,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,True,0
1,1,1,0,65,1,1,100.75,6674.65,1,0,1,0,0,0,0,0,0,0,1,0,1,0,True,False,True,False,False,True,False,0
0,0,0,0,18,1,1,74.15,1345.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,0
0,0,0,0,23,1,1,78.55,1843.05,1,0,1,0,0,0,1,0,0,0,1,0,1,0,False,False,True,False,False,True,False,0
0,0,0,0,4,1,1,45.3,196.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
1,0,1,0,70,1,0,19.85,1433.8,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,True,False,False,0
0,0,0,0,4,1,0,50.7,214.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,0
1,0,0,0,19,1,1,45.0,865.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0
0,0,0,0,18,1,0,77.8,1358.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,0
0,1,1,0,38,1,1,83.45,3147.15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,0
1,0,0,0,2,1,1,73.25,131.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,1
1,0,0,0,47,1,0,94.8,4535.85,1,0,1,0,1,0,0,0,0,0,1,0,0,0,True,False,True,False,False,False,False,0
0,0,1,1,52,1,0,20.1,1078.75,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,False,0
1,0,0,0,9,1,0,59.9,542.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,0
0,0,1,0,26,1,1,90.1,2312.55,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,True,False,True,False,False,0
1,0,1,1,8,1,1,51.05,415.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
1,0,1,0,44,1,1,70.95,3250.45,0,0,0,0,1,0,1,0,1,0,1,0,0,0,False,False,True,False,False,True,False,0
0,0,0,0,3,0,0,29.2,98.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0
1,0,0,0,2,1,1,46.6,87.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0
0,0,1,1,9,1,1,85.35,754.65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,1
1,1,0,0,1,1,1,75.35,75.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,25,1,0,74.3,1952.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,0
0,1,1,0,2,1,1,69.3,153.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,0
1,0,0,0,43,1,1,75.2,3198.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,1,1,0,20.9,20.9,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,1
0,0,1,0,58,1,1,94.3,5610.15,1,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False,True,False,False,True,False,0
0,0,1,1,59,1,1,76.45,4519.5,1,0,1,0,0,0,1,0,1,0,1,0,0,0,False,False,False,True,False,False,True,0
1,0,0,0,44,0,1,54.0,2440.25,0,1,1,0,0,0,1,0,0,0,1,0,1,0,False,False,True,False,False,True,False,0
1,0,0,0,66,1,1,104.25,6860.6,1,0,0,0,1,0,0,0,1,0,1,0,1,0,True,False,True,False,False,True,False,0
1,0,1,1,68,1,0,19.95,1377.7,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,False,0
1,0,0,0,9,0,1,24.95,190.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,0
1,0,0,0,19,1,1,84.75,1651.95,1,0,1,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,0
1,0,0,0,4,1,0,19.75,78.3,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
0,0,0,0,70,1,1,113.65,7939.25,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,False,False,False,0
1,0,0,0,1,1,1,44.9,44.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,0
0,0,0,0,8,1,1,75.25,576.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,0
1,0,0,0,53,1,0,24.6,1279.0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,True,False,False,True,0
1,1,0,0,51,1,0,25.0,1260.7,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,False,0
1,0,1,1,11,1,0,20.95,267.35,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,False,0
1,0,1,1,60,1,1,110.6,6586.85,1,0,1,0,0,0,1,0,1,0,1,0,1,0,True,False,False,True,False,True,False,0
1,0,0,0,17,1,1,55.5,934.15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,0
1,0,0,0,3,1,1,43.3,123.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
1,0,1,0,70,1,1,109.5,7534.65,0,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,True,False,False,False,False,1
1,0,0,0,1,1,0,19.45,19.45,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
1,1,0,0,43,1,1,84.85,3645.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,0
0,0,1,0,16,1,0,19.6,314.45,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,0
0,0,1,1,57,1,0,53.45,3053.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,0
1,0,1,1,37,1,0,19.8,677.05,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,True,False,False,0
0,0,1,0,72,1,0,112.1,7965.95,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,True,False,False,0
0,1,0,0,11,1,1,84.8,906.85,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,True,False,False,1
0,1,1,0,50,1,1,95.05,4888.7,1,0,0,0,1,0,1,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
1,1,0,0,5,1,0,50.35,237.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
1,0,1,0,1,1,1,74.6,74.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,1
1,0,0,0,16,1,1,19.7,342.4,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,1
1,1,1,0,2,1,1,74.2,140.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,0
0,0,0,0,17,1,1,69.0,1108.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,False,False,False,False,False,False,True,0
0,0,0,0,16,1,0,19.35,295.55,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,True,False,False,0
0,0,0,0,15,1,1,59.45,892.65,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False,False,False,False,False,True,False,1
0,0,0,0,10,1,1,19.8,198.25,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,True,0
0,0,0,1,46,1,1,105.2,4822.85,0,0,1,0,1,0,0,0,1,0,1,0,1,0,True,False,True,False,False,False,False,1
1,0,1,1,64,1,1,109.2,6741.15,1,0,0,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,True,False,False,0
0,0,0,0,1,1,1,79.15,79.15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,0
1,0,1,1,25,1,0,53.65,1355.45,0,0,0,0,1,0,1,0,0,0,0,0,0,0,False,False,True,False,False,False,True,0
1,0,1,1,71,1,0,100.2,7209.0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,True,False,False,True,True,False,False,0
1,0,0,0,8,1,1,45.15,438.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,1,1,72,1,1,108.65,7726.35,0,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,False,False,False,0
0,0,1,0,49,0,0,40.65,2070.75,0,1,1,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0
1,0,1,1,29,0,1,55.35,1636.95,0,1,1,0,1,0,1,0,1,0,0,0,1,0,False,False,True,False,True,False,False,0
1,0,1,0,72,1,0,105.6,7581.5,1,0,1,0,1,0,1,0,1,0,0,0,1,0,True,False,False,True,False,False,False,0
1,0,1,0,31,1,0,93.8,3019.5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,50,1,1,95.7,4729.75,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,0
1,0,1,0,71,1,0,83.2,6126.1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,False,False,False,True,False,True,False,0
1,1,1,0,70,1,0,90.05,6333.4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,True,False,False,0
1,0,0,0,71,1,0,97.65,6687.85,1,0,1,0,0,0,0,0,1,0,0,0,1,0,True,False,True,False,True,False,False,0
1,0,1,1,61,1,1,68.05,4158.25,0,0,1,0,1,0,1,0,1,0,0,0,0,0,False,False,False,True,False,False,False,0
